,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss,sampler
5,cifar10,cifar10_0.08,Wrapped,100,5.469931364238109e-113,1.960392560729306e-12,7.218524534007302,ClassOrderSampler
6,cifar10,cifar10_0.08,Wrapped,100,1.1697171639921495e-128,5.487452332365523e-10,7.157715922743082,ClassOrderSampler
7,cifar10,cifar10_0.08,Wrapped,100,9.44184925358813e-95,7.708962531364803e-14,7.587882870435715,ClassOrderSampler
8,cifar10,cifar10_0.08,Wrapped,100,1.4908865833407137e-103,1.1047182332290235e-12,6.901828741310164,ClassOrderSampler
9,cifar10,cifar10_0.08,Wrapped,100,2.816416979133389e-117,2.4938623326998463e-16,7.441015018820763,ClassOrderSampler
10,cifar10,cifar10_0.08,Wrapped,100,1.2362232493002622e-129,1.1487108088586872e-17,10.463010334968567,ClassOrderSampler
11,cifar10,cifar10_0.08,Wrapped,100,1.1527239876952554e-132,8.272586282358799e-13,9.977630033493043,ClassOrderSampler
12,cifar10,cifar10_0.08,Wrapped,100,2.8094438969807847e-143,4.5917719281529585e-17,10.411376721858979,ClassOrderSampler
13,cifar10,cifar10_0.08,Wrapped,100,4.4677077988872996e-129,9.35615018383514e-16,10.903103556632995,ClassOrderSampler
14,cifar10,cifar10_0.08,Wrapped,100,5.688902520002989e-155,2.7923517192224207e-18,10.18589703321457,ClassOrderSampler
15,cifar10,cifar10_0.08,Wrapped,100,2.948251066172635e-157,1.2964904751734593e-15,10.273124542236328,ClassOrderSampler
16,cifar10,cifar10_0.08,Wrapped,100,3.4135661069681055e-123,3.98756214722495e-18,10.288718078136444,ClassOrderSampler
17,cifar10,cifar10_0.08,Wrapped,100,1.5313971289773713e-127,9.35615018383514e-16,10.06581555724144,ClassOrderSampler
18,cifar10,cifar10_0.08,Wrapped,100,5.856476715003697e-144,1.657009766442331e-14,10.598472599983216,ClassOrderSampler
19,cifar10,cifar10_0.08,Wrapped,100,2.662655938932435e-143,3.256110539773018e-17,10.179923357963562,ClassOrderSampler
20,cifar10,cifar10_0.08,Wrapped,100,8.594298963572373e-125,3.0802329571621615e-14,2.5078101865042117,ClassOrderSampler
21,cifar10,cifar10_0.08,Wrapped,100,6.887849445842211e-124,2.6051188695036016e-12,2.778190544593672,ClassOrderSampler
22,cifar10,cifar10_0.08,Wrapped,100,3.216372105205103e-142,6.184709418055657e-13,2.6244572940678337,ClassOrderSampler
23,cifar10,cifar10_0.08,Wrapped,100,7.49237289271587e-140,6.463846167717351e-17,2.4244018022083127,ClassOrderSampler
24,cifar10,cifar10_0.08,Wrapped,100,1.2333433881086338e-159,7.993316223422517e-12,2.2959747664584484,ClassOrderSampler
25,cifar10,cifar10_0.08,Wrapped,100,1.0610674757882056e-134,4.616192067810547e-13,2.180999922121542,ClassOrderSampler
26,cifar10,cifar10_0.08,Wrapped,100,3.3829261773996767e-133,4.578064247416582e-12,2.349380312261287,ClassOrderSampler
27,cifar10,cifar10_0.08,Wrapped,100,1.0008908756441962e-131,1.3866761889576312e-11,2.542635516820919,ClassOrderSampler
28,cifar10,cifar10_0.08,Wrapped,100,1.6059777909315853e-117,1.4728264255095599e-12,1.9890444075439246,ClassOrderSampler
29,cifar10,cifar10_0.08,Wrapped,100,3.9778994337471833e-129,5.6840574108987266e-18,2.4270186318195557,ClassOrderSampler
30,cifar10,cifar10_0.08,Wrapped,100,2.6771088524002047e-127,1.6286080427949765e-17,2.279711428399496,ClassOrderSampler
31,cifar10,cifar10_0.08,Wrapped,100,6.922068827557126e-123,4.1890538193401617e-14,2.1077509807977184,ClassOrderSampler
32,cifar10,cifar10_0.08,Wrapped,100,1.3632907029332526e-128,9.067490556539704e-11,2.0873982357444767,ClassOrderSampler
33,cifar10,cifar10_0.08,Wrapped,100,2.1247644905664184e-123,1.7934607964099374e-15,2.485954873270093,ClassOrderSampler
34,cifar10,cifar10_0.08,Wrapped,100,1.0866434378417644e-131,3.1688281185083285e-19,2.273305959244899,ClassOrderSampler
35,cifar10,cifar10_0.08,Wrapped,100,3.417970208770276e-146,1.960392560729306e-12,2.583120101240929,ClassOrderSampler
36,cifar10,cifar10_0.08,Wrapped,100,4.190086945446032e-112,3.4142563695871467e-15,2.1719662812667777,ClassOrderSampler
37,cifar10,cifar10_0.08,Wrapped,100,1.3177567480485957e-125,5.687474607652541e-14,1.8087923921170295,ClassOrderSampler
38,cifar10,cifar10_0.08,Wrapped,100,2.6502000559386265e-130,2.4938623326998463e-16,2.092428292131226,ClassOrderSampler
39,cifar10,cifar10_0.08,Wrapped,100,2.6969085875816167e-139,4.093809539430548e-11,2.088786071491195,ClassOrderSampler
40,cifar10,cifar10_0.08,Wrapped,100,1.2770536452889006e-153,4.69874320088687e-15,2.9579030707829226,ClassOrderSampler
41,cifar10,cifar10_0.08,Wrapped,100,4.7464436460755857e-172,1.2741182209094298e-16,2.871241970634801,ClassOrderSampler
42,cifar10,cifar10_0.08,Wrapped,100,8.572103084993421e-162,5.6840574108987266e-18,2.8727299036619662,ClassOrderSampler
43,cifar10,cifar10_0.08,Wrapped,100,2.2932752270938392e-156,6.184709418055657e-13,2.8386151749330564,ClassOrderSampler
44,cifar10,cifar10_0.08,Wrapped,100,9.984529246560261e-164,1.9005551257789004e-13,2.7368966901556266,ClassOrderSampler
45,cifar10,cifar10_0.08,Wrapped,100,3.084433781035904e-175,4.5917719281529585e-17,2.6039706749689184,ClassOrderSampler
46,cifar10,cifar10_0.08,Wrapped,100,1.040220086715325e-137,1.2741182209094298e-16,2.9241276843077504,ClassOrderSampler
47,cifar10,cifar10_0.08,Wrapped,100,2.4210926360689265e-146,1.0412389331740198e-19,3.246171020387665,ClassOrderSampler
48,cifar10,cifar10_0.08,Wrapped,100,1.860965223966129e-150,7.708962531364803e-14,3.3119436661736836,ClassOrderSampler
49,cifar10,cifar10_0.08,Wrapped,100,2.2948213696128376e-154,2.4766625326157352e-15,3.055758328780339,ClassOrderSampler
50,cifar10,cifar10_0.08,Wrapped,100,2.0327665682222843e-118,1.960392560729306e-12,8.67357745885849,ClassOrderSampler
51,cifar10,cifar10_0.08,Wrapped,100,1.6246606096449962e-142,4.616192067810547e-13,8.785702328681946,ClassOrderSampler
52,cifar10,cifar10_0.08,Wrapped,100,4.1836777199344844e-133,7.993316223422517e-12,8.956179375648498,ClassOrderSampler
53,cifar10,cifar10_0.08,Wrapped,100,3.3122957450755003e-134,1.5285977336485577e-10,8.862994050979614,ClassOrderSampler
54,cifar10,cifar10_0.08,Wrapped,100,1.4562448531994197e-126,6.184709418055657e-13,8.859938559532166,ClassOrderSampler
55,cifar10,cifar10_0.08,Wrapped,100,3.5075572506715454e-135,1.1595366387505954e-09,8.577812435626983,ClassOrderSampler
56,cifar10,cifar10_0.08,Wrapped,100,1.2477824631177747e-112,5.487452332365523e-10,9.321260862350464,ClassOrderSampler
57,cifar10,cifar10_0.08,Wrapped,100,5.559082716337746e-128,4.616192067810547e-13,8.683385689258575,ClassOrderSampler
58,cifar10,cifar10_0.08,Wrapped,100,2.3495845498775724e-114,1.212258686333704e-14,8.65401487350464,ClassOrderSampler
59,cifar10,cifar10_0.08,Wrapped,100,5.29218849889596e-140,1.5285977336485577e-10,8.744569640159607,ClassOrderSampler
60,cifar10,cifar10_0.08,Wrapped,100,2.0996851022505456e-162,2.4766625326157352e-15,0.8042999764009983,ClassOrderSampler
61,cifar10,cifar10_0.08,Wrapped,100,8.261545168923694e-139,1.212258686333704e-14,0.8983990839803755,ClassOrderSampler
62,cifar10,cifar10_0.08,Wrapped,100,6.903817620240637e-153,8.087707418186779e-18,1.0583668449019206,ClassOrderSampler
63,cifar10,cifar10_0.08,Wrapped,100,1.1422356506544908e-146,1.7934607964099374e-15,0.9396079457626569,ClassOrderSampler
64,cifar10,cifar10_0.08,Wrapped,100,1.2536963398986868e-167,1.1047182332290235e-12,0.7550615246719963,ClassOrderSampler
65,cifar10,cifar10_0.08,Wrapped,100,4.6139564309911564e-139,3.256110539773018e-17,0.9224539044354424,ClassOrderSampler
66,cifar10,cifar10_0.08,Wrapped,100,1.2826515785803575e-146,1.960392560729306e-12,0.7499955568765904,ClassOrderSampler
67,cifar10,cifar10_0.08,Wrapped,100,1.968818398099614e-175,4.5917719281529585e-17,0.8122723507633236,ClassOrderSampler
68,cifar10,cifar10_0.08,Wrapped,100,1.3820804028930624e-149,9.35615018383514e-16,0.814686781486671,ClassOrderSampler
69,cifar10,cifar10_0.08,Wrapped,100,4.027066742428566e-151,9.35615018383514e-16,1.016961011003068,ClassOrderSampler
70,cifar10,cifar10_0.08,Wrapped,100,5.830902794193692e-118,3.0802329571621615e-14,8.864312677532434,ClassOrderSampler
71,cifar10,cifar10_0.08,Wrapped,100,1.3066669081792667e-122,8.853793828709446e-15,9.25387382440269,ClassOrderSampler
72,cifar10,cifar10_0.08,Wrapped,100,2.4473780827212677e-130,2.3048639953480217e-17,9.340122692584991,ClassOrderSampler
73,cifar10,cifar10_0.08,Wrapped,100,1.2290869120964593e-131,1.409206693155246e-13,9.130607647895813,ClassOrderSampler
74,cifar10,cifar10_0.08,Wrapped,100,6.022571439126011e-154,6.463846167717351e-17,8.958609217703343,ClassOrderSampler
75,cifar10,cifar10_0.08,Wrapped,100,2.1164857264216465e-133,5.687474607652541e-14,8.942243907749653,ClassOrderSampler
76,cifar10,cifar10_0.08,Wrapped,100,1.9861870950921637e-124,1.8220233628153162e-11,9.365378459375352,ClassOrderSampler
77,cifar10,cifar10_0.08,Wrapped,100,1.291665776178957e-161,9.083086113362458e-17,9.356572867035865,ClassOrderSampler
78,cifar10,cifar10_0.08,Wrapped,100,4.4289181274592365e-136,1.9005551257789004e-13,9.402647057101131,ClassOrderSampler
79,cifar10,cifar10_0.08,Wrapped,100,3.152215151902587e-129,1.361842552868769e-18,9.446591845452785,ClassOrderSampler
80,cifar10,cifar10_0.08,Wrapped,100,7.259744899788785e-127,1.2964904751734593e-15,5.361173404529691,ClassOrderSampler
81,cifar10,cifar10_0.08,Wrapped,100,1.8841508472031206e-122,6.184709418055657e-13,4.9735013767238705,ClassOrderSampler
82,cifar10,cifar10_0.08,Wrapped,100,1.3666832470071144e-119,1.1487108088586872e-17,5.337767024133354,ClassOrderSampler
83,cifar10,cifar10_0.08,Wrapped,100,6.203902490001408e-108,7.264831888907311e-21,5.506382254461787,ClassOrderSampler
84,cifar10,cifar10_0.08,Wrapped,100,1.5232233988465208e-109,7.708962531364803e-14,5.203178926713299,ClassOrderSampler
85,cifar10,cifar10_0.08,Wrapped,100,2.9642387246489443e-143,4.5917719281529585e-17,5.301081302464008,ClassOrderSampler
86,cifar10,cifar10_0.08,Wrapped,100,4.872166587376114e-120,1.2964904751734593e-15,5.534375461898744,ClassOrderSampler
87,cifar10,cifar10_0.08,Wrapped,100,4.6524766283488394e-126,4.093809539430548e-11,5.093258894011378,ClassOrderSampler
88,cifar10,cifar10_0.08,Wrapped,100,8.900823627436987e-125,1.212258686333704e-14,5.450026511102915,ClassOrderSampler
89,cifar10,cifar10_0.08,Wrapped,100,1.31566356567145e-112,1.2741182209094298e-16,5.005398522256874,ClassOrderSampler
90,cifar10,cifar10_0.08,Wrapped,100,1.609100245381932e-141,5.6840574108987266e-18,8.510364971756935,ClassOrderSampler
91,cifar10,cifar10_0.08,Wrapped,100,5.2500937641278284e-154,1.5117296627976861e-19,8.79887095451355,ClassOrderSampler
92,cifar10,cifar10_0.08,Wrapped,100,6.150011624837777e-150,2.2611040295583736e-14,8.717973527908326,ClassOrderSampler
93,cifar10,cifar10_0.08,Wrapped,100,8.310219979252815e-158,4.847257796358451e-16,8.676073362827301,ClassOrderSampler
94,cifar10,cifar10_0.08,Wrapped,100,3.0472400932082875e-146,4.69874320088687e-15,8.701285679340362,ClassOrderSampler
95,cifar10,cifar10_0.08,Wrapped,100,8.614671315800457e-178,3.4798709964279717e-16,8.618732299804687,ClassOrderSampler
96,cifar10,cifar10_0.08,Wrapped,100,4.035307525583033e-161,3.4798709964279717e-16,9.065671761035919,ClassOrderSampler
97,cifar10,cifar10_0.08,Wrapped,100,8.265986653836647e-157,1.951839311207934e-18,9.130587258338927,ClassOrderSampler
98,cifar10,cifar10_0.08,Wrapped,100,2.6969085875816167e-139,4.996039380956095e-24,8.81673070549965,ClassOrderSampler
0,cifar10,cifar10_0.1,Wrapped,100,1.4612510428454538e-202,4.2250629724131175e-26,7.844363455595449,ClusterSampler
1,cifar10,cifar10_0.1,Wrapped,100,2.455849155861772e-181,2.0635661793113348e-22,6.094300369799312,ClusterSampler
2,cifar10,cifar10_0.1,Wrapped,100,5.4852926228421714e-163,2.1907326243014875e-19,5.791181765917863,ClusterSampler
3,cifar10,cifar10_0.1,Wrapped,100,1.2906979755982047e-139,2.1372771063972043e-24,6.868733884394169,ClusterSampler
4,cifar10,cifar10_0.1,Wrapped,100,3.542235822797466e-164,4.2250629724131175e-26,4.090429618986963,ClusterSampler
5,cifar10,cifar10_0.1,Wrapped,100,7.565487302355366e-102,3.4798709964279717e-16,5.028794443377337,ClusterSampler
6,cifar10,cifar10_0.1,Wrapped,100,1.0004231966893887e-135,3.0892219583826165e-22,4.649382896971401,ClusterSampler
7,cifar10,cifar10_0.1,Wrapped,100,2.7378295811720107e-157,2.467571813725868e-25,6.272521499464419,ClusterSampler
8,cifar10,cifar10_0.1,Wrapped,100,3.202240401958379e-176,1.199536235889511e-41,7.93857582044031,ClusterSampler
9,cifar10,cifar10_0.1,Wrapped,100,4.2561735004738215e-163,6.078207512157795e-23,8.412624046205774,ClusterSampler
10,cifar10,cifar10_0.1,Wrapped,100,4.855054309567837e-188,2.0635661793113348e-22,5.916950352872955,ClusterSampler
11,cifar10,cifar10_0.1,Wrapped,100,1.9468711226703148e-140,6.882616802838396e-22,5.848820824686445,ClusterSampler
12,cifar10,cifar10_0.1,Wrapped,100,8.790489981229089e-179,4.615582304010894e-22,8.109859533309937,ClusterSampler
13,cifar10,cifar10_0.1,Wrapped,100,1.8747939338038556e-152,3.8158738966344267e-25,10.751387310028075,ClusterSampler
14,cifar10,cifar10_0.1,Wrapped,100,9.961651844312374e-155,2.2556042447049804e-21,11.28311439037323,ClusterSampler
15,cifar10,cifar10_0.1,Wrapped,100,2.4801407536790843e-162,8.087707418186779e-18,3.8458548801456116,ClusterSampler
16,cifar10,cifar10_0.1,Wrapped,100,1.8216750867720876e-139,1.3757239623968509e-22,4.002188225256723,ClusterSampler
17,cifar10,cifar10_0.1,Wrapped,100,1.3091567043033286e-141,4.928768374924268e-21,6.5730074565112595,ClusterSampler
18,cifar10,cifar10_0.1,Wrapped,100,1.00346631401949e-180,3.3374784331843603e-21,5.039035015027038,ClusterSampler
19,cifar10,cifar10_0.1,Wrapped,100,3.48734761167801e-182,1.3757239623968509e-22,4.75321288223844,ClusterSampler
20,cifar10,cifar10_0.1,Wrapped,100,4.251079649346445e-189,2.664137299520996e-23,4.822115601639089,ClusterSampler
21,cifar10,cifar10_0.1,Wrapped,100,3.457485301242606e-162,1.2964904751734593e-15,8.924254998583347,ClusterSampler
22,cifar10,cifar10_0.1,Wrapped,100,7.330405261526449e-159,1.3757239623968509e-22,5.216655211570323,ClusterSampler
23,cifar10,cifar10_0.1,Wrapped,100,3.084433781035904e-175,2.467571813725868e-25,7.322885766364634,ClusterSampler
24,cifar10,cifar10_0.1,Wrapped,100,1.0610674757882056e-134,2.0635661793113348e-22,7.804678714885377,ClusterSampler
25,cifar10,cifar10_0.1,Wrapped,100,1.513276077947303e-154,1.0997727960836433e-26,6.082750581731088,ClusterSampler
26,cifar10,cifar10_0.1,Wrapped,100,2.494511845152356e-177,7.615148835647176e-24,5.142857064106502,ClusterSampler
27,cifar10,cifar10_0.1,Wrapped,100,1.1680177853825247e-195,4.1469261129786964e-29,8.90361151341349,ClusterSampler
28,cifar10,cifar10_0.1,Wrapped,100,1.444278271097527e-150,1.1583740320017575e-23,7.201617659883985,ClusterSampler
29,cifar10,cifar10_0.1,Wrapped,100,2.185356493873424e-144,1.951839311207934e-18,5.956434312783276,ClusterSampler
30,cifar10,cifar10_0.1,Wrapped,100,9.393005862883228e-175,1.0997727960836433e-26,5.960047520726802,ClusterSampler
31,cifar10,cifar10_0.1,Wrapped,100,1.6534471650324344e-147,6.463846167717351e-17,5.4012912340258845,ClusterSampler
32,cifar10,cifar10_0.1,Wrapped,100,3.1949031565096553e-167,1.7841116756978548e-16,6.576806012956658,ClusterSampler
33,cifar10,cifar10_0.1,Wrapped,100,1.4115828572075927e-154,1.5923382658911363e-25,8.34100900888443,ClusterSampler
34,cifar10,cifar10_0.1,Wrapped,100,8.023146224353385e-177,7.615148835647176e-24,5.978541314922186,ClusterSampler
35,cifar10,cifar10_0.1,Wrapped,100,9.399109546010388e-187,1.3757239623968509e-22,5.979225214255275,ClusterSampler
36,cifar10,cifar10_0.1,Wrapped,100,4.004147075429089e-186,5.88859422698216e-25,4.876901050447778,ClusterSampler
37,cifar10,cifar10_0.1,Wrapped,100,3.154515595308313e-177,2.664137299520996e-23,7.767933771088719,ClusterSampler
38,cifar10,cifar10_0.1,Wrapped,100,7.19052989860484e-172,7.264831888907311e-21,6.501554306284597,ClusterSampler
39,cifar10,cifar10_0.1,Wrapped,100,8.506584303124774e-137,1.5117296627976861e-19,4.5273746591235975,ClusterSampler
40,cifar10,cifar10_0.1,Wrapped,100,7.734181629589691e-149,1.2741182209094298e-16,7.019477377901349,ClusterSampler
41,cifar10,cifar10_0.1,Wrapped,100,5.168510699185109e-182,6.0063553377864486e-30,5.0155245201614616,ClusterSampler
42,cifar10,cifar10_0.1,Wrapped,100,1.7709647508150907e-165,2.0635661793113348e-22,8.192072271590586,ClusterSampler
43,cifar10,cifar10_0.1,Wrapped,100,2.440614761310857e-155,4.615582304010894e-22,3.4310526844205196,ClusterSampler
44,cifar10,cifar10_0.1,Wrapped,100,2.486656885301134e-159,6.882616802838396e-22,10.606118614673614,ClusterSampler
45,cifar10,cifar10_0.1,Wrapped,100,3.0522661583937933e-142,4.615582304010894e-22,7.535885848514735,ClusterSampler
46,cifar10,cifar10_0.1,Wrapped,100,5.280273320218404e-153,7.264831888907311e-21,8.067811225419865,ClusterSampler
47,cifar10,cifar10_0.1,Wrapped,100,9.158079188570934e-189,2.664137299520996e-23,7.721782292563912,ClusterSampler
48,cifar10,cifar10_0.1,Wrapped,100,2.4991835456343182e-147,1.1583740320017575e-23,5.187721077196766,ClusterSampler
49,cifar10,cifar10_0.1,Wrapped,100,3.475478344638703e-155,2.2556042447049804e-21,5.107226171744405,ClusterSampler
50,cifar10,cifar10_0.1,Wrapped,100,8.36016836827283e-163,3.27105468620556e-24,4.620956091531698,ClusterSampler
51,cifar10,cifar10_0.1,Wrapped,100,3.7710986625115233e-147,2.29994969831724e-20,6.60533575381618,ClusterSampler
52,cifar10,cifar10_0.1,Wrapped,100,1.4827692216558417e-132,9.068307964613782e-25,7.410526367425919,ClusterSampler
53,cifar10,cifar10_0.1,Wrapped,100,2.0814458372433568e-122,2.2556042447049804e-21,6.565879189087719,ClusterSampler
54,cifar10,cifar10_0.1,Wrapped,100,7.121907553478912e-168,4.996039380956095e-24,5.283452227147063,ClusterSampler
55,cifar10,cifar10_0.1,Wrapped,100,2.2820770441893374e-162,4.0281028456423103e-23,5.148207550367806,ClusterSampler
56,cifar10,cifar10_0.1,Wrapped,100,3.42076203912848e-170,1.0997727960836433e-26,2.2231303932338142,ClusterSampler
57,cifar10,cifar10_0.1,Wrapped,100,2.981269771297181e-200,4.2250629724131175e-26,4.946906077586082,ClusterSampler
58,cifar10,cifar10_0.1,Wrapped,100,2.215345562758494e-166,4.1469261129786964e-29,6.143391783928965,ClusterSampler
59,cifar10,cifar10_0.1,Wrapped,100,4.027066742428566e-151,2.0635661793113348e-22,7.371950241327286,ClusterSampler
60,cifar10,cifar10_0.1,Wrapped,100,6.042375516344023e-161,7.615148835647176e-24,9.134927634464693,ClusterSampler
61,cifar10,cifar10_0.1,Wrapped,100,1.2866705691044744e-181,2.0635661793113348e-22,3.33016745324363,ClusterSampler
62,cifar10,cifar10_0.1,Wrapped,100,3.362305192638858e-171,3.0892219583826165e-22,4.4893132818304,ClusterSampler
63,cifar10,cifar10_0.1,Wrapped,100,3.721562540195824e-161,2.703462024256946e-26,4.731282173171639,ClusterSampler
64,cifar10,cifar10_0.1,Wrapped,100,8.930752940350422e-176,2.1372771063972043e-24,5.080927210310474,ClusterSampler
65,cifar10,cifar10_0.1,Wrapped,100,4.814670753832231e-162,1.5214890897863205e-21,6.041191448487516,ClusterSampler
66,cifar10,cifar10_0.1,Wrapped,100,4.4326112885291185e-162,7.264831888907311e-21,5.502373243400362,ClusterSampler
67,cifar10,cifar10_0.1,Wrapped,100,1.810294862953302e-184,3.0892219583826165e-22,6.868428089412373,ClusterSampler
68,cifar10,cifar10_0.1,Wrapped,100,1.4018831023575386e-192,1.554571997521224e-36,8.817439966201782,ClusterSampler
69,cifar10,cifar10_0.1,Wrapped,100,3.417970208770276e-146,3.0892219583826165e-22,7.801200010105967,ClusterSampler
70,cifar10,cifar10_0.1,Wrapped,100,3.666917717614072e-168,6.683778838861167e-29,4.620412086194838,ClusterSampler
71,cifar10,cifar10_0.1,Wrapped,100,5.708574278236917e-158,1.7584922026667112e-23,8.75179544210434,ClusterSampler
72,cifar10,cifar10_0.1,Wrapped,100,1.0290610954854929e-147,4.928768374924268e-21,7.325358195680601,ClusterSampler
73,cifar10,cifar10_0.1,Wrapped,100,1.1452107788940535e-135,6.078207512157795e-23,7.229516500611208,ClusterSampler
74,cifar10,cifar10_0.1,Wrapped,100,1.131217188650387e-165,2.2556042447049804e-21,4.580023458254291,ClusterSampler
75,cifar10,cifar10_0.1,Wrapped,100,4.035307525583033e-161,2.7923517192224207e-18,9.467821424081922,ClusterSampler
76,cifar10,cifar10_0.1,Wrapped,100,4.4509520195657553e-218,1.0997727960836433e-26,7.48801386641644,ClusterSampler
77,cifar10,cifar10_0.1,Wrapped,100,1.8147563729120458e-146,6.078207512157795e-23,4.022032779806746,ClusterSampler
78,cifar10,cifar10_0.1,Wrapped,100,7.164713617571636e-173,3.256110539773018e-17,7.672084427136943,ClusterSampler
79,cifar10,cifar10_0.1,Wrapped,100,4.0327708369537567e-168,2.664137299520996e-23,7.880128411170153,ClusterSampler
80,cifar10,cifar10_0.1,Wrapped,100,3.1370910926826687e-212,3.0875436259035276e-31,9.989545186199248,ClusterSampler
81,cifar10,cifar10_0.1,Wrapped,100,5.23287973123365e-187,1.0412389331740198e-19,8.07364347340539,ClusterSampler
82,cifar10,cifar10_0.1,Wrapped,100,2.0090627532214452e-160,3.256110539773018e-17,6.726114522218705,ClusterSampler
83,cifar10,cifar10_0.1,Wrapped,100,2.147674888860822e-143,1.0243146470334073e-21,6.111697246683762,ClusterSampler
84,cifar10,cifar10_0.1,Wrapped,100,1.2431247001375601e-164,2.1372771063972043e-24,8.239393527389039,ClusterSampler
85,cifar10,cifar10_0.1,Wrapped,100,2.6083279258321207e-178,1.3757239623968509e-22,5.823687105190183,ClusterSampler
86,cifar10,cifar10_0.1,Wrapped,100,4.1748006048170424e-170,2.1372771063972043e-24,5.045669247268234,ClusterSampler
87,cifar10,cifar10_0.1,Wrapped,100,2.2691711813911436e-174,4.615582304010894e-22,5.625600833122662,ClusterSampler
88,cifar10,cifar10_0.1,Wrapped,100,3.0265816716776514e-138,2.7923517192224207e-18,8.320048848986625,ClusterSampler
89,cifar10,cifar10_0.1,Wrapped,100,4.989156998069587e-159,2.760728153280791e-28,9.549330945014953,ClusterSampler
90,cifar10,cifar10_0.1,Wrapped,100,3.0944064841920955e-204,3.0892219583826165e-22,8.581125666736625,ClusterSampler
91,cifar10,cifar10_0.1,Wrapped,100,7.224450638781776e-219,7.027990235262922e-28,4.402883792488792,ClusterSampler
92,cifar10,cifar10_0.1,Wrapped,100,1.1685747237422386e-201,1.1264197032209895e-31,3.2815748104924567,ClusterSampler
93,cifar10,cifar10_0.1,Wrapped,100,5.337124967981832e-186,6.593402869341577e-19,5.847208761653165,ClusterSampler
94,cifar10,cifar10_0.1,Wrapped,100,4.2561735004738215e-163,3.1688281185083285e-19,7.389527542321011,ClusterSampler
95,cifar10,cifar10_0.1,Wrapped,100,1.342429679167494e-151,1.951839311207934e-18,5.485516356028383,ClusterSampler
96,cifar10,cifar10_0.1,Wrapped,100,6.159873937602968e-186,7.264831888907311e-21,4.636650102051935,ClusterSampler
97,cifar10,cifar10_0.1,Wrapped,100,8.156591647183572e-196,1.8671454540920688e-31,2.3053852542470668,ClusterSampler
98,cifar10,cifar10_0.1,Wrapped,100,9.984529246560261e-164,6.0063553377864486e-30,8.16995352516824,ClusterSampler
0,cifar10,cifar10_0.1,Wrapped,100,5.103104134645865e-146,3.8158738966344267e-25,5.93130703759894,RandomSampler
1,cifar10,cifar10_0.1,Wrapped,100,8.894048566547836e-157,3.1688281185083285e-19,6.389872082920192,RandomSampler
2,cifar10,cifar10_0.1,Wrapped,100,2.3605803193093204e-157,3.98756214722495e-18,6.013780377999646,RandomSampler
3,cifar10,cifar10_0.1,Wrapped,100,3.0472400932082875e-146,1.5923382658911363e-25,6.748201262773946,RandomSampler
4,cifar10,cifar10_0.1,Wrapped,100,3.472006023214183e-172,2.2556042447049804e-21,6.169617840729188,RandomSampler
5,cifar10,cifar10_0.1,Wrapped,100,1.8609100141018584e-147,2.2611040295583736e-14,6.557215912856627,RandomSampler
6,cifar10,cifar10_0.1,Wrapped,100,1.8796605589494194e-168,1.361842552868769e-18,7.422157327206223,RandomSampler
7,cifar10,cifar10_0.1,Wrapped,100,1.883228951749924e-145,5.88859422698216e-25,6.592481904644519,RandomSampler
8,cifar10,cifar10_0.1,Wrapped,100,2.2691711813911436e-174,2.0635661793113348e-22,6.318062710087565,RandomSampler
9,cifar10,cifar10_0.1,Wrapped,100,5.022696094986531e-166,1.3757239623968509e-22,6.272494046517531,RandomSampler
10,cifar10,cifar10_0.1,Wrapped,100,1.4315903550819777e-176,6.589019428705167e-26,6.680039574353832,RandomSampler
11,cifar10,cifar10_0.1,Wrapped,100,2.7485197799880917e-142,1.5693245355469684e-20,6.468326292432248,RandomSampler
12,cifar10,cifar10_0.1,Wrapped,100,1.3827394113443719e-155,1.361842552868769e-18,6.513618319004308,RandomSampler
13,cifar10,cifar10_0.1,Wrapped,100,2.6507419365069666e-147,8.087707418186779e-18,7.111089908427093,RandomSampler
14,cifar10,cifar10_0.1,Wrapped,100,1.5584756582054107e-147,1.0243146470334073e-21,5.7593413658184,RandomSampler
15,cifar10,cifar10_0.1,Wrapped,100,4.5790448333316205e-151,2.2556042447049804e-21,6.243766647131415,RandomSampler
16,cifar10,cifar10_0.1,Wrapped,100,2.3914806716361674e-143,6.593402869341577e-19,6.610579078415322,RandomSampler
17,cifar10,cifar10_0.1,Wrapped,100,1.1360666472012683e-176,1.2741182209094298e-16,6.932381528974238,RandomSampler
18,cifar10,cifar10_0.1,Wrapped,100,4.6483704678984546e-138,4.912098440004413e-20,5.880327442396665,RandomSampler
19,cifar10,cifar10_0.1,Wrapped,100,7.032389982921498e-142,6.882616802838396e-22,7.220197090671136,RandomSampler
20,cifar10,cifar10_0.1,Wrapped,100,3.3909113917339836e-144,2.0635661793113348e-22,6.6112662501833075,RandomSampler
21,cifar10,cifar10_0.1,Wrapped,100,2.440614761310857e-155,2.4766625326157352e-15,6.836045278813417,RandomSampler
22,cifar10,cifar10_0.1,Wrapped,100,6.384271104138579e-147,1.5117296627976861e-19,6.809286072810482,RandomSampler
23,cifar10,cifar10_0.1,Wrapped,100,4.1748006048170424e-170,4.435446485266e-27,5.756190010202081,RandomSampler
24,cifar10,cifar10_0.1,Wrapped,100,7.97165751464672e-152,6.882616802838396e-22,6.148593078971653,RandomSampler
